addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,dist,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
강원특별자치도 태백시 고원로 87,,32,,B02,B0201,B02010900,137852,32,20040429090000,183974.30911497763,http://tong.visitkorea.or.kr/cms/resource/82/3342482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3342482_image3_1.jpg,Type3,128.9882125981,37.1631049574,6,20240904140254,14,033-552-5691,리베라모텔(태백)
충청남도 아산시 음봉면 아산온천로243번길 123,,34,,B02,B0201,B02010900,1212541,32,20120824012425,79296.73266433513,http://tong.visitkorea.or.kr/cms/resource/22/1926322_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/22/1926322_image2_1.JPG,Type3,126.9852402333,36.8540979343,6,20241113172556,9,041-543-0568,리베라미니호텔
부산광역시 해운대구 구남로29번길 21,,6,,B02,B0201,B02010100,142978,32,20060616090000,329959.4505080874,,,,129.1612660580,35.1624489933,6,20240919100228,16,051-740-2111,리베로호텔
경기도 시흥시 중심상가1길 25,,31,,B02,B0201,B02010100,2848322,32,20220902115615,33196.81645279805,,,,126.7362021268,37.3430619935,6,20240129174557,14,,리브라이프 호텔
강원특별자치도 속초시 해오름로 167,,32,,B02,B0201,B02010100,2910876,32,20221116171154,159773.9027418826,http://tong.visitkorea.or.kr/cms/resource/56/2910856_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2910856_image3_1.jpg,Type3,128.6032824529,38.1889677916,6,20240711105342,5,,리센 오션파크 속초
충청북도 제천시 백운면 금봉로 365,,33,,B02,B0201,B02010500,1161739,32,20110104233058,104994.44330062236,http://tong.visitkorea.or.kr/cms/resource/90/2769490_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2769490_image2_1.jpg,Type3,128.0461582662,37.1588459307,6,20240513141106,7,043-649-6000,리솜포레스트(제천)
전북특별자치도 남원시 주천면 상주길 41-6,,,,B02,B0201,B02011600,3101959,32,20240217101141,246105.72246388823,,,,127.4003896756,35.3768238321,6,20240731100950,,010-9069-4438,리스테이 남원
경상북도 문경시 문경읍 주흘로 241-14,,35,,B02,B0201,B02010700,2609912,32,20190706003306,137709.26703329233,,,,128.1315182971,36.7372265214,,20241126132850,7,010-6211-4643,리앙스펜션
경기도 파주시 탄현면 필승로 438,,31,,B02,B0201,B02010900,724526,32,20090421192621,35283.99192269829,http://tong.visitkorea.or.kr/cms/resource/24/725924_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/725924_image3_1.jpg,Type3,126.6856222889,37.7802491315,6,20240223155816,27,031-945-7258,리오텔
경상남도 거제시 일운면 옥림리,,36,,B02,B0201,B02010100,3075639,32,20231101152536,338853.1002688812,,,,128.7193323283,34.8514534601,6,20240723103355,1,,리우오션 레지던스
전라남도 목포시 마인계터로38번길 6,(죽동),38,,B02,B0201,B02011100,2707232,32,20210225233341,312915.4708400523,http://tong.visitkorea.or.kr/cms/resource/09/2707009_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2707009_image3_1.jpg,Type3,126.3820053792,34.7906228047,,20241126133227,8,010-7181-2990,리인목포게스트하우스 [한국관광 품질인증/Korea Quality]
서울특별시 중구 퇴계로68길 14 (광희동2가),,1,,B02,B0201,B02010700,3103188,32,20240220095105,2554.651628119957,,,,127.0097710247,37.5638912266,6,20240731105149,24,010-4972-6903,리재
광주광역시 동구 양림로115번길 26 (학동),리젠시모텔,,,B02,B0201,B02010900,3044558,32,20231118141317,269462.62324506714,http://tong.visitkorea.or.kr/cms/resource/40/3054440_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3054440_image3_1.jpg,Type1,126.9186937888,35.1414088430,6,20240731102550,,010-9753-2543,리젠시모텔
강원특별자치도 춘천시 공지로461번길 14,(근화동),32,,B02,B0201,B02010900,626875,32,20080922193929,73516.1418081799,http://tong.visitkorea.or.kr/cms/resource/72/588472_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/588472_image3_1.jpg,Type3,127.7157477565,37.8733403893,6,20240614135701,13,033-251-2274,리젠트모텔
경상북도 안동시 관광단지로 346-69 (성곡동),,35,,B02,B0201,B02010100,3089840,32,20231212170554,194775.4057580225,http://tong.visitkorea.or.kr/cms/resource/26/3089826_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/3089826_image3_1.JPG,Type3,128.7816208125,36.5680802316,6,20240126170357,11,,리첼호텔
경기도 용인시 처인구 포곡읍 전대로78번길 18-1,,31,,B02,B0201,B02010900,138191,32,20040622090000,37666.168091135434,http://tong.visitkorea.or.kr/cms/resource/40/1869240_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1869240_image3_1.jpg,Type3,127.2174099983,37.2865493486,6,20240417132037,23,031-334-3573,리츠모텔
전라남도 여수시 거북선공원1길 8,,38,,B02,B0201,B02010900,725491,32,20090422212908,317465.29859289224,http://tong.visitkorea.or.kr/cms/resource/29/726929_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/726929_image3_1.jpg,Type3,127.6650044016,34.7612893522,6,20241126162608,13,061-683-1066,리츠모텔
인천광역시 서구 칠천왕로7번길 19,,2,,B02,B0201,B02010900,1964059,32,20141111013855,28579.32649169633,,,,126.6694203241,37.5070389910,6,20241104172331,7,032-578-2520,리츠모텔
경상남도 창원시 성산구 용지로 64,덕산그린피아 4층(중앙동),36,,B02,B0201,B02011100,2577101,32,20181212221937,300911.13737562514,,,,128.6760400592,35.2216917699,6,20241202164303,16,055-279-0244,리츠모텔
충청남도 태안군 근흥면 마도길 188-8,,34,,A02,A0202,A02020200,2775576,32,20211118005226,123817.79235045672,http://tong.visitkorea.or.kr/cms/resource/98/2775598_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2775598_image2_1.jpg,Type3,126.1311719988,36.6850943150,6,20240510175719,14,,리츠캐슬 리조트
전북특별자치도 군산시 한밭안길 30,,37,,B02,B0201,B02010100,143116,32,20050324090000,180540.95996403496,http://tong.visitkorea.or.kr/cms/resource/75/1603775_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1603775_image3_1.jpg,Type3,126.6928347529,35.9585094692,6,20240411134912,2,063-468-4681,리츠프라자호텔
서울특별시 강북구 삼양로 500-18,,1,,B02,B0201,B02010100,1990929,32,20150306202644,9292.781229251103,http://tong.visitkorea.or.kr/cms/resource/13/1990913_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1990913_image2_1.jpg,Type3,127.0156236669,37.6476399283,6,20241022200822,3,02-905-9131,리치다이아몬드호텔
강원특별자치도 강릉시 사천면 해안로 904-22,,32,,B02,B0201,B02010700,2626883,32,20191018181342,170939.79812149936,,,,128.8758521976,37.8330588607,,20230702185549,1,010-7240-6613,리치문펜션
경기도 양평군 서종면 황순원로 449,,31,,B02,B0201,B02010700,912896,32,20100105203008,36309.15200171237,http://tong.visitkorea.or.kr/cms/resource/59/1893359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/1893359_image3_1.jpg,Type3,127.3897720877,37.5802767621,6,20241127141929,19,,리치빌
경기도 평택시 고덕중앙2로 77-6 리치타워,,31,,B02,B0201,B02010100,2865958,32,20221012113927,58282.30575716279,,,,127.0450712173,37.0458768688,6,20240126151326,28,,리치스테이호텔
서울특별시 강남구 테헤란로37길 13-10 (역삼동),,1,,B02,B0201,B02010900,3075205,32,20231207153502,8920.810061142778,,,,127.0398394545,37.5030238367,6,20240723113434,1,,리치웰호텔
인천광역시 연수구 능허대로 124,,2,,B02,B0201,B02010900,1747999,32,20121106012407,34225.07109185581,http://tong.visitkorea.or.kr/cms/resource/07/1745607_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1745607_image3_1.jpg,Type3,126.6432834219,37.4213484880,6,20241205105149,8,032-831-2234,리치호텔
전라남도 구례군 마산면 화엄사로 386-9,,38,,B02,B0201,B02010700,2575120,32,20181207231602,262055.31311390336,http://tong.visitkorea.or.kr/cms/resource/78/2574978_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2574978_image2_1.jpg,Type3,127.4895324904,35.2429293873,,20190903185012,5,"061-783-4700 , 010-6318-6304",리틀 프린스 펜션
경기도 포천시 일동면 화대리,,31,,B02,B0201,B02010700,3076198,32,20230915113137,55727.336009946586,,,,127.3384928751,37.9812180618,6,20240718134135,29,,리틀포레스트 키즈풀빌라
강원특별자치도 평창군 봉평면 흥정계곡4길 7-25,,32,,B02,B0201,B02010700,2801335,32,20211217190153,119313.01250033747,http://tong.visitkorea.or.kr/cms/resource/25/2801325_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2801325_image2_1.jpg,Type3,128.3198218587,37.6502859793,6,20240710170156,15,,리프레쉬 펜션&캠핑장
경상남도 거제시 사등면 장좌길 68,"1, 2층",,,B02,B0201,B02010900,3049909,32,20231124214553,325697.15996738273,,,,128.5165513504,34.9042105755,6,20240731091334,,010-3112-1998,린 뷰티크호텔
서울특별시 용산구 이태원로23길 26-5,(이태원동),1,,B02,B0201,B02011100,2804387,32,20221231004936,3747.2070346214505,http://tong.visitkorea.or.kr/cms/resource/10/2803310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2803310_image3_1.jpg,Type3,126.9922206404,37.5358052852,6,20241126132957,21,0507-1326-4206,린다픽
경상남도 통영시 산양읍 이운길 64-34,,36,,B02,B0201,B02010700,2576404,32,20181211193103,333453.54784069466,,,,128.4312615795,34.7978181676,6,20240529142032,17,055-645-7690,림펜션
전북특별자치도 군산시 장미1길 23,,37,,B02,B0201,B02010900,2569615,32,20181126200730,177108.65826660133,,,,126.7150709094,35.9872482349,6,20241203153847,2,0507-1302-6070,링스모텔
경상북도 영덕군 창수면 인량1길 24,,35,,B02,B0201,B02011600,2598702,32,20190423201520,240353.88859919738,,,,129.3726521162,36.5577510335,,20241126133026,12,010-3556-6536,마골댁
전북특별자치도 전주시 완산구 향교길 79-8,(교동),37,,B02,B0201,B02011600,2609850,32,20190705224831,195538.05504435676,,,,127.1538779813,35.8122840667,,20241126133144,12,010-4467-4877,마당예쁜집(전주한옥마을 마당예쁜집)
경상북도 안동시 중들2길 5 (용상동),,,,B02,B0201,B02011600,3102028,32,20240217111403,193323.22466141245,,,,128.7532902704,36.5585474513,6,20240731103231,,010-3548-6336,마뜰애
전라남도 여수시 오동도로 20,,38,,B02,B0201,B02010100,1960922,32,20141030024411,320648.7490864145,http://tong.visitkorea.or.kr/cms/resource/46/1960846_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/46/1960846_image2_1.JPG,Type3,127.7447783885,34.7451536512,6,20240521133800,13,061-662-3131~2,마띠유호텔 여수
충청남도 태안군 원북면 신두해변길 135,,34,,B02,B0201,B02010700,908774,32,20101229201958,107847.58639518401,http://tong.visitkorea.or.kr/cms/resource/06/1964206_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1964206_image3_1.jpg,Type3,126.1837826974,36.8365554986,6,20241126133247,14,041-675-1617,마로니에펜션
전라남도 나주시 배멧3길 5-8,(빛가람동),38,,B02,B0201,B02010100,2593515,32,20190327192743,283499.1531824834,http://tong.visitkorea.or.kr/cms/resource/14/2593514_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2593514_image2_1.jpg,Type3,126.7857780203,35.0192509460,,20240626144606,6,061-331-0700,마루오(MARU-O) [한국관광 품질인증/Korea Quality]
전북특별자치도 부안군 변산면 노루목길 8-5,,37,,B02,B0201,B02010700,618575,32,20080903011627,215584.76556454418,,,,126.5104391388,35.6632844699,6,20241106090649,6,063-582-8558,마루펜션
경기도 양평군 서종면 소유곡길 30,,31,,B02,B0201,B02010700,912295,32,20100105022431,42018.076696136704,,,,127.4500516051,37.6188511651,6,20241128101752,19,010-5662-8900,마루펜션
경기도 수원시 팔달구 고화로9번길 33,,31,,B02,B0201,B02010100,2849817,32,20220906133645,33239.73730318383,http://tong.visitkorea.or.kr/cms/resource/77/2849777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2849777_image3_1.jpg,Type3,127.0062823989,37.2696725176,6,20240125174540,13,,마루호텔
충청남도 태안군 남면 몽대로 494-8,,34,,B02,B0201,B02010700,138111,32,20040430090000,117653.91697271928,http://tong.visitkorea.or.kr/cms/resource/11/1964211_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/1964211_image3_1.jpg,Type3,126.2718234439,36.6738674438,6,20241106134459,14,041-672-4097,마리나 비치펜션
경상남도 통영시 수륙길 5,,36,,B02,B0201,B02010700,592453,32,20080724013844,331268.12335382,http://tong.visitkorea.or.kr/cms/resource/60/616160_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/616160_image3_1.jpg,Type3,128.4399824043,34.8221378268,6,20241203154621,17,010-5556-7700,마리나펜션
충청남도 태안군 남면 몽산포길 85,,34,,B02,B0201,B02010700,610179,32,20080818215044,117007.05767917192,http://tong.visitkorea.or.kr/cms/resource/46/617046_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/617046_image3_1.jpg,Type3,126.2875137170,36.6728567167,6,20241126162154,14,041-672-3222,마리솔펜션
경상남도 통영시 용남면 기호바깥길 7-35,,36,,B02,B0201,B02010700,2576488,32,20181211201707,325433.5505861809,,,,128.4206272061,34.8726707189,6,20241128112118,17,010-9772-5080,마리조아펜션
경기도 김포시 김포한강9로75번길 190 (구래동),,31,,B02,B0201,B02010100,3075193,32,20230920172915,32818.6663308451,,,,126.6250566335,37.6450915855,6,20240723113734,8,,마리호텔
강원특별자치도 평창군 봉평면 안흥동길 85,마메별,32,,B02,B0201,B02010700,2761293,32,20211022201235,118240.42420900532,http://tong.visitkorea.or.kr/cms/resource/41/2767841_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2767841_image2_1.jpg,Type3,128.3114050165,37.5889012577,6,20231218103457,15,010-4332-2558,마메별
광주광역시 서구 상무연하로 46,,5,,B02,B0201,B02010100,143103,32,20040630090000,268450.1411132125,http://tong.visitkorea.or.kr/cms/resource/36/1371336_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1371336_image3_1.jpg,Type3,126.8505273214,35.1522870190,6,20241114161307,5,062-382-7700,마스터스관광호텔
전라남도 목포시 영산로 36-7 (대의동2가),,38,,B02,B0201,B02011100,3102165,32,20240217150502,313327.5011490181,,,,126.3828442872,34.7867399223,6,20240819153016,8,0507-1336-6877,마실한옥
강원특별자치도 철원군 동송읍 담터길 174,,32,,B02,B0201,B02010700,563186,32,20080523181859,67759.9882266239,http://tong.visitkorea.or.kr/cms/resource/22/1948522_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1948522_image3_1.jpg,Type3,127.2042862458,38.1522956193,6,20240911162444,12,033-455-5596,마운틴밸리 펜션
강원특별자치도 정선군 고한읍 고한2길 36,,32,,B02,B0201,B02010100,2711378,32,20210325193931,171058.29829563107,http://tong.visitkorea.or.kr/cms/resource/56/2731256_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2731256_image3_1.jpg,Type3,128.8508903368,37.2030282814,,20240705145952,11,070-4157-8487,마을호텔18번가
전라남도 무안군 현경면 현해로 335-31,,38,,B02,B0201,B02011600,2667868,32,20200819185353,286311.98050246923,,,,126.3913070306,35.0327873097,,20241126133313,9,0507-1401-3833,마음의 고향
강원특별자치도 화천군 사내면 포화로 653-76,,32,,B02,B0201,B02010700,1265425,32,20110427215649,72840.96469598162,http://tong.visitkorea.or.kr/cms/resource/59/1849259_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/1849259_image3_1.jpg,Type3,127.4869317944,38.0850420234,6,20230907101120,17,033-441-6066,마음이머무는곳
강원특별자치도 철원군 갈말읍 두루미로 245-36,,32,,B02,B0201,B02010700,556707,32,20080506230736,75198.3255106274,http://tong.visitkorea.or.kr/cms/resource/62/1843162_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1843162_image3_1.jpg,Type3,127.3067672863,38.1938870873,6,20240614110845,12,010-6267-2838,마이그린 펜션
경상남도 거창군 가조면 온천길 44,,36,,B02,B0201,B02010900,1632504,32,20120524013335,227533.2110659251,,,,128.0233845558,35.6961181523,6,20241017102638,2,055-941-1183,마이다스모텔
서울특별시 강서구 공항대로5길 34,(공항동)4층,1,,B02,B0201,B02011100,2608494,32,20190629010420,15008.839548077936,,,,126.8129890254,37.5617935056,,20191111221235,4,010-8848-0909,마이러블리티(NANAHOUSE(나나하우스))
전북특별자치도 전주시 완산구 동문길 57-8,(풍남동1가),37,,B02,B0201,B02011100,2570597,32,20181128221422,194846.36388673307,http://tong.visitkorea.or.kr/cms/resource/14/2568514_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2568514_image2_1.jpg,Type3,127.1508364271,35.8183444356,,20241127150009,12,010-9020-3177,마이스테이
강원특별자치도 횡성군 둔내면 용현로 420,,,,B02,B0201,B02010700,3044559,32,20231118141808,113435.13908149234,,,,128.2569059965,37.5348536992,6,20240731092641,,010-6336-3850,마인펜션
경기도 화성시 향남읍 상신하길로298번길 7-9,,31,,B02,B0201,B02010100,3075606,32,20231005101235,50654.1544153199,,,,126.9109564332,37.1156553134,6,20240723104126,31,,마인호텔
인천광역시 서구 완정로65번안길 10,"(마전동,검단1차 대주피오레아파트) 110동 201호",2,,B02,B0201,B02011100,2631334,32,20191030002514,28260.548027562698,,,,126.6656959356,37.5968229257,,20241126133340,7,010-8503-8406,마전역 게스트하우스
경상북도 포항시 북구 송라면 봉화길 202,마치블루풀빌라,35,,B02,B0201,B02010700,3102223,32,20240217154023,259814.78341274313,,,,129.3838717333,36.2354045320,6,20240819162938,23,010-6369-4939,마치블루풀빌라
부산광역시 기장군 기장읍 동부산관광7로 17,,6,,B02,B0201,B02010500,3075356,32,20231004142839,330445.37083591614,http://tong.visitkorea.or.kr/cms/resource/38/3075338_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/38/3075338_image3_1.JPG,Type3,129.2145134896,35.1884970648,6,20240723112259,3,,마티에 오시리아
강원특별자치도 화천군 상서면 만산동로 898-16,,32,,B02,B0201,B02010700,1263672,32,20110425233926,84773.33785713186,http://tong.visitkorea.or.kr/cms/resource/26/1949026_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/1949026_image3_1.jpg,Type3,127.6133213602,38.1405795600,6,20240614093507,17,033-441-3149,만산고을펜션(구 만산수목원펜션)
경상북도 안동시 한옥마을1길 6-9,,35,,B02,B0201,B02011600,2599988,32,20190430183042,175080.42855387885,http://tong.visitkorea.or.kr/cms/resource/32/3022032_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3022032_image3_1.jpg,Type1,128.5098725758,36.5736217156,6,20231030110442,11,010-2879-7077,만소당 [한국관광 품질인증/Korea Quality]
경상북도 영주시 무섬로234번길 11-10,,35,,B02,B0201,B02011600,2804328,32,20221230224449,172869.6569415622,http://tong.visitkorea.or.kr/cms/resource/55/3016955_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3016955_image3_1.jpg,Type1,128.6214914114,36.7315335366,6,20241031103149,14,054-638-1127,만죽재 고택
경상북도 안동시 금소중앙길 48,,35,,B02,B0201,B02011600,2599271,32,20190426001504,204007.8585062504,http://tong.visitkorea.or.kr/cms/resource/05/3022005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3022005_image3_1.jpg,Type1,128.8536912355,36.5055303935,6,20231030105734,11,010-5191-3697,만초고택[한국관광 품질인증/Korea Quality]
경상북도 봉화군 봉화읍 바래미1길 51,,35,,B02,B0201,B02011600,2409490,32,20160906005412,171180.2773888313,http://tong.visitkorea.or.kr/cms/resource/38/3042238_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3042238_image3_1.jpg,Type1,128.7152226538,36.8973024423,6,20241126133413,8,010-8079-7939,만회고택[한국관광 품질인증/Korea Quality]
강원특별자치도 인제군 기린면 내린천로 4723,,32,,B02,B0201,B02010500,2913863,32,20221107191917,125756.94063154112,http://tong.visitkorea.or.kr/cms/resource/25/2921325_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/25/2921325_image3_1.png,Type3,128.2990664930,37.9810555466,6,20240731110144,10,,맑은물리조트
강원특별자치도 인제군 기린면 대내로 97,,32,,B02,B0201,B02010700,138252,32,20040903090000,126521.77371319335,http://tong.visitkorea.or.kr/cms/resource/96/1843096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1843096_image3_1.jpg,Type3,128.3152015836,37.9665269889,6,20240618112607,10,033-461-1303,맑은물소리 펜션
경상남도 통영시 용남면 용남해안로 230,,36,,B02,B0201,B02010700,2611023,32,20190713001556,327747.398246787,,,,128.4508304533,34.8603976319,,20241126133454,17,010-6565-6969,맘마논맘마
경상남도 진주시 망진산길4번길 7-2 (망경동),,,,B02,B0201,B02010700,3103190,32,20240220094804,282520.76459673303,,,,128.0825764175,35.1808634600,6,20240731110644,,"010-7745-3968, 010-6477-8412",망경주
강원특별자치도 동해시 망상길 45-1,,32,,B02,B0201,B02010700,2913712,32,20221107190508,187328.8521692056,http://tong.visitkorea.or.kr/cms/resource/73/2920773_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2920773_image3_1.jpg,Type3,129.0886072143,37.5911382002,6,20240731110233,3,,망상파크펜션
강원특별자치도 동해시 망상길 45-1,,32,,B02,B0201,B02010700,2913859,32,20221107191841,187328.8521692056,http://tong.visitkorea.or.kr/cms/resource/07/2921307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2921307_image3_1.jpg,Type3,129.0886072143,37.5911382002,6,20240731091803,3,,망상펜션
경상북도 봉화군 물야면 오록2길 48,,35,,B02,B0201,B02011600,2570109,32,20181127184335,169227.86333105294,http://tong.visitkorea.or.kr/cms/resource/31/2568031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2568031_image2_1.jpg,Type3,128.7391068901,36.9827736538,,20241126133545,8,,망와고택
경상남도 거제시 일운면 망치1길 14-1,,36,,B02,B0201,B02010700,138806,32,20060426090000,340598.59157684847,http://tong.visitkorea.or.kr/cms/resource/97/1981397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1981397_image3_1.jpg,Type3,128.6648742187,34.8120346572,6,20241031193046,1,055-681-3151,망치몽돌펜션
전라남도 순천시 월등면 외동길 56,,38,,B02,B0201,B02011600,2572792,32,20181204192238,280301.48427711765,http://tong.visitkorea.or.kr/cms/resource/86/2571486_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2571486_image2_1.jpg,Type3,127.4037445821,35.0659728461,,20241126133608,11,010-4622-7180,매죽헌(매죽헌 한옥 민박)
전라남도 순천시 월등면 외동길 56,,38,,B02,B0201,B02011600,2603996,32,20190530184334,279936.35047914967,http://tong.visitkorea.or.kr/cms/resource/86/2571486_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2571486_image2_1.jpg,Type3,127.4016335779,35.0690641287,,20241126133634,11,010-4622-7180,매죽헌2(매죽헌한옥민박)
경상북도 고령군 쌍림면 개실2길 8,(쌍림면),35,,B02,B0201,B02011600,1871270,32,20131216194758,238382.15330058042,,,,128.2287144477,35.6672890017,6,20241126133935,3,054-956-4022,맥산댁
전북특별자치도 순창군 순창읍 대동로 41,,37,,B02,B0201,B02010900,1365755,32,20110818194804,244823.83938495658,,,,127.1457707800,35.3667789074,6,20240902171119,7,063-653-6600,맨하탄모텔
경상남도 남해군 남해읍 화전로 60-3,,36,,B02,B0201,B02010900,3049858,32,20231124201110,313899.3601615934,,,,127.8946990482,34.8367460007,6,20240819161052,5,"055-864-1002, 055-864-1003, 010-5567-1700",맨하탄호텔
서울특별시 중구 퇴계로 334 (광희동2가),,1,,B02,B0201,B02010100,3379704,32,20241002204356,2458.344399386065,http://tong.visitkorea.or.kr/cms/resource/25/3379725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3379725_image3_1.jpg,Type3,127.0087377770,37.5641772856,6,20241004110654,24,,맹그로브 동대문
서울특별시 동대문구 왕산로 22 (신설동),,1,,B02,B0201,B02010100,3379735,32,20241002211209,4046.604712404352,http://tong.visitkorea.or.kr/cms/resource/36/3379736_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3379736_image3_1.jpg,Type3,127.0260886324,37.5762289745,6,20241004152419,11,,맹그로브 신설
서울특별시 마포구 양화로 144 MERCURE 앰배서더 HOTEL 홍대,,1,,B02,B0201,B02010100,2917226,32,20221124100436,5459.6023755322885,http://tong.visitkorea.or.kr/cms/resource/72/2916572_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2916572_image3_1.jpg,Type3,126.9224097820,37.5553962029,6,20241018095157,13,,머큐어 앰배서더 서울 홍대
경기도 가평군 조종면 현등사길 55-361,,31,,B02,B0201,B02011300,3348137,32,20240814130057,45597.408161811276,http://tong.visitkorea.or.kr/cms/resource/34/3348134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3348134_image3_1.jpg,Type3,127.3438653967,37.8592879266,6,20241016190340,1,,멍펜션
충청남도 보령시 해수욕장8길 52,,34,,B02,B0201,B02010100,2814170,32,20220318172532,145462.45816836343,http://tong.visitkorea.or.kr/cms/resource/44/2811244_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2811244_image3_1.jpg,Type3,126.5127722598,36.3129519486,6,20241213183343,5,041-933-3366,메리머드호텔
서울특별시 영등포구 여의대로 8,,1,,B02,B0201,B02010500,1327006,32,20110708001935,7686.0573386135775,,,,126.9184999929,37.5211501125,6,20240604140923,20,02-2090-8000,메리어트 이그제큐티브 아파트먼트 서울 여의도
경기도 용인시 기흥구 신정로 235 (신갈동),,31,,B02,B0201,B02010100,3079732,32,20240110113935,32668.248806108328,http://tong.visitkorea.or.kr/cms/resource/28/3079728_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3079728_image3_1.jpg,Type3,127.0969819598,37.2890496733,6,20240110114133,23,,메리엘호텔
충청북도 청주시 흥덕구 짐대로72번길 13,,33,,B02,B0201,B02010900,2843606,32,20220824154846,111469.34468369071,http://tong.visitkorea.or.kr/cms/resource/55/2843555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2843555_image3_1.jpg,Type3,127.4290814263,36.6303732227,6,20240125181009,10,,메리제인호텔
강원특별자치도 평창군 평창읍 매화길 184,,32,,B02,B0201,B02010700,2800516,32,20211216190550,127519.47294596408,http://tong.visitkorea.or.kr/cms/resource/56/2800356_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/2800356_image2_1.JPG,Type3,128.3837507770,37.3261468662,6,20240710154639,15,,메아리펜션
전북특별자치도 남원시 소리길 110,,37,,B02,B0201,B02010900,2528124,32,20180104005956,242794.24930044505,http://tong.visitkorea.or.kr/cms/resource/80/2689080_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2689080_image3_1.jpg,Type3,127.3886677452,35.4055731561,6,20241002151424,4,063-634-8881,메이드호텔
경기도 성남시 분당구 황새울로335번길 7 (서현동),,31,,B02,B0201,B02010100,3075428,32,20231129095533,23749.446327013316,,,,127.1215686584,37.3862305219,6,20240723112007,12,,메이트호텔
강원특별자치도 평창군 봉평면 안흥동길 70-88,(무이리),32,,B02,B0201,B02010700,2761022,32,20211022023332,117691.9904669425,http://tong.visitkorea.or.kr/cms/resource/13/2767713_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2767713_image3_1.jpg,Type3,128.3051944181,37.5905148419,6,20241217173958,15,,메이페어 데네브
