addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,dist,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
전라남도 순천시 삼산로 16,(석현동),38,0,A02,A0206,A02060600,129728,14,20071106102716,291828.6938161161,,,,127.4853065078,34.9705238789,6,20241120155411,11,,순천문화예술회관
전라남도 순천시 매산길 61 (매곡동),,38,,A02,A0206,A02060100,3010353,14,20230912164710,292861.6406369092,http://tong.visitkorea.or.kr/cms/resource/18/3010318_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3010318_image3_1.jpg,Type3,127.4801794359,34.9604749201,6,20241106153609,11,,순천시 기독교역사박물관
전라남도 순천시 도서관길 33,(동외동),38,0,A02,A0206,A02060900,2032152,14,20151002230441,293214.98209027643,,,,127.4860512057,34.9579780798,6,20240619140742,11,,순천시립 그림책 도서관
전라남도 순천시 낙안면 평촌3길 45,,38,0,A02,A0206,A02060100,1799099,14,20130308221606,297506.72511284024,,,,127.3400431856,34.9036539004,6,20241010113003,11,,순천시립 뿌리깊은나무 박물관
서울특별시 동작구 상도로 369,(상도동),1,0,A02,A0206,A02060100,130067,14,20071106104045,8304.259325611642,,,,126.9572971612,37.4962425885,6,20241206110723,12,,숭실대학교 한국기독교박물관
강원특별자치도 속초시 미시령로 3054,(노학동),32,0,A02,A0206,A02060100,2710858,14,20210324204026,155439.32466175474,http://tong.visitkorea.or.kr/cms/resource/20/2733220_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2733220_image3_1.jpg,Type3,128.5404627296,38.2027288581,6,20240611115001,5,033-639-2424,숲박물관
강원특별자치도 강릉시 사천면 미노길 1,,32,0,A02,A0206,A02060300,130703,14,20060613090000,168493.425678424,http://tong.visitkorea.or.kr/cms/resource/21/3333721_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3333721_image3_1.jpg,Type3,128.8513049021,37.8172213266,6,20240717210440,1,,숲사랑홍보관
서울특별시 종로구 세검정로 209-17,(홍지동),1,0,A02,A0206,A02060100,771797,14,20090729001536,4148.509311196097,http://tong.visitkorea.or.kr/cms/resource/86/1865686_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1865686_image3_1.jpg,Type3,126.9556499471,37.5995333337,6,20240829105456,23,,쉼박물관
서울특별시 강남구 봉은사로 446 (삼성동),슈피겐HQ A동 B2층,1,,A02,A0206,A02060600,3081150,14,20231211163750,8689.390628765877,http://tong.visitkorea.or.kr/cms/resource/53/3080853_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/53/3080853_image3_1.JPG,Type3,127.0485328700,37.5114202399,6,20240115103359,1,,슈피겐홀
서울특별시 강서구 마곡중앙로 201 (마곡동),롯데중앙연구소 1층,1,0,A02,A0206,A02060100,2751331,14,20210929232613,13682.634226931907,,,,126.8277457397,37.5714620886,6,20240216132146,4,,스위트파크 롯데 어린이 식품체험관
서울특별시 성동구 아차산로 104 스탈릿성수,,1,,A02,A0203,A02030400,2850614,14,20220906173912,7085.43173054898,http://tong.visitkorea.or.kr/cms/resource/67/2849767_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2849767_image3_1.jpg,Type3,127.0554729674,37.5444943013,6,20240523152640,16,,스탈릿성수
경기도 파주시 탄현면 헤이리마을길 93-75,,31,0,A02,A0206,A02060100,2569501,14,20181125005056,35441.290117360775,http://tong.visitkorea.or.kr/cms/resource/01/2567501_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2567501_image3_1.jpg,Type3,126.6961793403,37.7913841314,6,20241017172907,27,,스토리 미니어처 뮤지엄
서울특별시 용산구 신흥로 115-1,,1,,A02,A0206,A02061000,2384290,14,20160519015209,2640.2841143325672,http://tong.visitkorea.or.kr/cms/resource/87/2377887_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2377887_image3_1.jpg,Type3,126.9831045523,37.5447207531,6,20241105111417,21,,스토리지북앤필름
서울특별시 종로구 종로33길 15,(연지동),1,0,A02,A0206,A02060600,509257,14,20080311184121,1761.185029677162,http://tong.visitkorea.or.kr/cms/resource/54/1865654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1865654_image3_1.jpg,Type3,127.0009799341,37.5718095925,6,20240830112928,23,,스페이스 111
서울특별시 강서구 마곡중앙8로 32 (마곡동),,1,0,A02,A0206,A02060300,2782732,14,20211129214730,13415.136200383016,,,,126.8309874014,37.5611466793,6,20241024145646,4,,스페이스K 서울
서울특별시 동작구 노량진로 10 (대방동),,1,,A02,A0203,A02030400,3083482,14,20231205140450,7874.250811632047,http://tong.visitkorea.or.kr/cms/resource/75/3083475_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3083475_image3_1.jpg,Type3,126.9272883264,37.5124457253,6,20240118141038,12,,스페이스살림
서울특별시 중구 퇴계로36길 29 (필동2가),기남빌딩 302호,1,,A02,A0206,A02061000,3056153,14,20231204101550,1482.5230059755852,http://tong.visitkorea.or.kr/cms/resource/84/3056084_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3056084_image3_1.jpg,Type3,126.9950780118,37.5605996785,6,20241125103146,24,,스페인책방
경기도 수원시 장안구 송정로 9,(송죽동),31,0,A02,A0206,A02060900,130826,14,20060509090000,30112.164037611383,http://tong.visitkorea.or.kr/cms/resource/56/3057856_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/3057856_image3_1.JPG,Type3,126.9990989385,37.2975580487,6,20240618141833,13,,슬기샘어린이도서관
울산광역시 동구 성끝길 103 (방어동),슬도아트,7,,A02,A0206,A02060500,3343016,14,20240805142534,318083.7081353046,http://tong.visitkorea.or.kr/cms/resource/41/3342941_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/41/3342941_image3_1.png,Type3,129.4327974497,35.4809461402,6,20240815172623,3,,슬도아트
전라남도 무안군 무안읍 창포로 8,,38,0,A02,A0206,A02060600,1624089,14,20120508003607,289739.2240207045,http://tong.visitkorea.or.kr/cms/resource/58/1608358_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1608358_image3_1.jpg,Type3,126.4720620252,34.9903128818,6,20240919144003,9,,승달문화예술회관
충청북도 제천시 청풍면 물태리 산6-29 제천청풍호반케이블카 2층,,33,0,A02,A0206,A02060300,2648061,14,20200218223855,122732.47197390525,http://tong.visitkorea.or.kr/cms/resource/79/3348779_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/3348779_image3_1.JPG,Type3,128.1667936609,37.0014135172,6,20241021110411,7,,시네마360
서울특별시 중구 세종대로 110,(태평로1가),1,0,A02,A0203,A02030400,2762899,14,20211027002700,349.03871733720564,,,,126.9784043599,37.5666625635,6,20230201164020,24,,시민청
경상북도 영천시 화산면 가래실로 364,,35,0,A02,A0206,A02060500,615222,14,20080827010800,240452.86833967682,,,,128.8892738816,36.0328070074,6,20241017165210,15,,시안미술관
광주광역시 북구 각화대로 91 (각화동),,5,,A02,A0206,A02060500,3441618,14,20241211105317,265190.085335455,http://tong.visitkorea.or.kr/cms/resource/27/3441627_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3441627_image3_1.jpg,Type3,126.9404214659,35.1796048975,6,20241211161501,4,,시화문화마을 금봉미술관
경기도 시흥시 연성로13번길 3,(하중동),31,0,A02,A0206,A02060700,130398,14,20071106105533,25259.424511373247,http://tong.visitkorea.or.kr/cms/resource/50/1852750_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1852750_image3_1.jpg,Type3,126.8046806885,37.3904188216,6,20241125154139,14,,시흥문화원
경기도 시흥시 은행로173번길 14 (대야동),"대야동, 대야평생학습관",31,,A02,A0206,A02060700,3428221,14,20241128133501,21362.117731680875,,,,126.7969159745,37.4453650832,6,20241205092214,14,,시흥시 대야평생학습관
경기도 시흥시 은행로173번길 14 (대야동),,31,,A02,A0206,A02060900,3449158,14,20241218143234,21362.117731680875,http://tong.visitkorea.or.kr/cms/resource/87/3448887_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3448887_image3_1.jpg,Type1,126.7969159745,37.4453650832,6,20241218143244,14,,시흥시립대야도서관
경기도 시흥시 경기과기대로 284,(정왕동),31,0,A02,A0206,A02060300,2783374,14,20211130190326,33476.53425457608,http://tong.visitkorea.or.kr/cms/resource/00/2793700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2793700_image2_1.jpg,Type3,126.7392992178,37.3376210128,6,20240717220030,14,,시흥에코센터초록배곧
경기도 시흥시 오이도로 332,,31,0,A02,A0206,A02060100,2648242,14,20200221185609,36558.283312957385,http://tong.visitkorea.or.kr/cms/resource/08/2947308_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2947308_image3_1.jpg,Type1,126.6912675446,37.3352371089,6,20240729172014,14,,시흥오이도박물관
서울특별시 강남구 광평로34길 24,,1,0,A02,A0206,A02060300,2783355,14,20211130184903,13824.495416968817,,,,127.0943461819,37.4826910661,6,20240703132039,1,,식물관PH
서울특별시 용산구 청파로47다길 27,(청파동2가),1,0,A02,A0206,A02060100,2605803,14,20190611003228,2837.4236778709055,http://tong.visitkorea.or.kr/cms/resource/19/2604419_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2604419_image3_1.jpg,Type3,126.9668448917,37.5458147785,6,20241108145752,21,,식민지역사박물관
충청남도 부여군 부여읍 신동엽길 12,,34,,A02,A0206,A02060300,3036714,14,20231110165449,143441.37178563792,http://tong.visitkorea.or.kr/cms/resource/72/3036672_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3036672_image3_1.jpg,Type3,126.9091653716,36.2775156147,6,20240830094022,6,,신동엽 문학관
충청남도 태안군 원북면 신두해변길 201-54,,34,0,A02,A0206,A02060300,2753693,14,20211006194745,106684.12094662445,,,,126.1947148731,36.8428299598,6,20241031161052,14,,신두리사구센터
경상북도 경주시 봉황로 23 (노서동),,35,,A02,A0206,A02060300,3442528,14,20241211162419,275658.8572489881,,,,129.2100372454,35.8416263274,6,20241211162445,2,,신라고분정보센터
경상북도 경주시 하동공예촌길 33,,35,0,A02,A0206,A02060300,130858,14,20060828090000,284809.2716507622,,,,129.3112238105,35.8071099137,6,20240805000001,2,,신라역사과학관
서울특별시 종로구 세종대로 152,,1,0,A02,A0206,A02060100,130418,14,20071106105628,384.95555509077263,http://tong.visitkorea.or.kr/cms/resource/82/2553882_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2553882_image2_1.jpg,Type3,126.9776487818,37.5698760651,6,20241210104355,23,,신문박물관
대구광역시 중구 봉산문화길 34,(봉산동),4,0,A02,A0206,A02060500,130335,14,20071106105258,237795.22606208493,,,,128.5981071169,35.8616320928,6,20241210142506,8,,신미화랑
서울특별시 중구 정동길 33 (정동),,1,,A02,A0206,A02060200,3396128,14,20241023142637,870.4580557777005,http://tong.visitkorea.or.kr/cms/resource/66/3396166_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3396166_image3_1.jpg,Type3,126.9722049347,37.5662986053,6,20241023151531,24,,신아기념관(서울 구 신아일보 별관)
전라남도 신안군 증도면 지도증도로 1766-15,,38,0,A02,A0206,A02060300,619141,14,20080903223810,298607.59044197307,,,,126.1377089339,34.9646075274,6,20240618152334,12,,신안갯벌박물관
전라남도 목포시 수강로3번길 14 (만호동),,38,0,A02,A0206,A02060700,130034,14,20071106103923,313540.5855521165,http://tong.visitkorea.or.kr/cms/resource/75/3381475_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/75/3381475_image3_1.JPG,Type3,126.3849747085,34.7844985427,6,20241008143449,8,,신안문화원
서울특별시 양천구 오목로5길 34,,1,0,A02,A0206,A02060900,2611675,14,20190718015832,13482.0487634546,http://tong.visitkorea.or.kr/cms/resource/70/2611670_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/70/2611670_image2_1.bmp,Type3,126.8401264792,37.5247482953,6,20241022145836,19,,신월음악도서관
대구광역시 북구 관음로 43 (관음동),,4,0,A02,A0206,A02060100,2751525,14,20210930010631,228210.59566257452,http://tong.visitkorea.or.kr/cms/resource/20/2751520_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2751520_image2_1.jpg,Type3,128.5401046371,35.9347894045,6,20241106110619,5,,신전뮤지엄(신전히스토리뮤지엄)
경기도 시흥시 신천로 89-18 (신천동),,31,,A02,A0206,A02060900,3449022,14,20241218141730,22663.539424870916,http://tong.visitkorea.or.kr/cms/resource/53/3448853_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3448853_image3_1.jpg,Type1,126.7850478039,37.4384601185,6,20241218141741,14,,신천도서관
서울특별시 서대문구 연세로2나길 57,(창천동),1,0,A02,A0206,A02060600,2581396,14,20181221191029,3901.5220109738516,http://tong.visitkorea.or.kr/cms/resource/83/2581383_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/83/2581383_image2_1.bmp,Type3,126.9397414634,37.5579434390,6,20240709105554,14,,신촌문화발전소
대전광역시 대덕구 신탄진동로 64,(신탄진동),3,0,A02,A0206,A02060900,130805,14,20060419090000,130961.00285982575,http://tong.visitkorea.or.kr/cms/resource/94/3033094_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/3033094_image3_1.JPG,Type3,127.4373496185,36.4465277797,6,20240523093325,1,,신탄진도서관
경상북도 예천군 지보면 신풍1리길 50,,35,,A02,A0206,A02060300,3030439,14,20231102134436,172523.44456361525,,,,128.4368078113,36.5401658408,6,20241129105906,16,,신풍미술관
"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",메세나폴리스 2F 신한pLay 스퀘어,1,,A02,A0206,A02060600,3076199,14,20231207141715,6381.4765438276845,,,,126.9136829551,37.5498911308,6,20241015151636,13,,신한pLay 스퀘어 라이브홀
서울특별시 강남구 역삼로 251 (역삼동),신한아트홀,1,,A02,A0206,A02060600,3076069,14,20231210175031,9551.581923216409,,,,127.0438558885,37.4983383419,6,20241016191412,1,,신한아트홀
서울특별시 중구 세종대로 135-5,"3,4층",1,0,A02,A0206,A02060100,130157,14,20071106104447,462.0862733367825,http://tong.visitkorea.or.kr/cms/resource/88/2833488_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2833488_image3_1.jpg,Type3,126.9764155973,37.5686039683,6,20241203170437,24,,신한은행 한국금융사박물관
경기도 남양주시 조안면 능내리,,31,,A02,A0206,A02060100,3012162,14,20230919140438,28950.167901807225,http://tong.visitkorea.or.kr/cms/resource/26/3381926_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/3381926_image3_1.JPG,Type3,127.3006181453,37.5160714777,6,20241008160024,9,,실학박물관
인천광역시 강화군 하점면 강화서로 915-1,,2,0,A02,A0206,A02060500,130305,14,20071106105119,57213.49044690705,,,,126.3908050782,37.7728753332,6,20240613101551,1,,심은미술관
대구광역시 동구 동부로34길 4,지하 1층,4,,A02,A0206,A02061000,2864966,14,20221007140105,238191.402729948,,,,128.6305899348,35.8771503798,6,20240531094951,4,,심플책방
경상남도 양산시 신기강변로 26,,36,,A02,A0206,A02060600,3002968,14,20230825163425,306482.9512720002,http://tong.visitkorea.or.kr/cms/resource/54/3052354_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3052354_image3_1.jpg,Type3,129.0341525167,35.3500617142,6,20241211102538,10,,쌍벽루아트홀
대전광역시 중구 계백로 1712 (문화동),기독교연합봉사회관 1층,3,,A02,A0206,A02061200,3038985,14,20231114133344,143587.04139895362,http://tong.visitkorea.or.kr/cms/resource/50/3038950_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/3038950_image3_1.JPG,Type3,127.4097638307,36.3211777431,6,20241016133831,5,,씨네 인디 유
경상남도 창원시 마산합포구 동서북14길 24 (동성동),동성동,36,,A02,A0206,A02061200,3440354,14,20241209170322,298071.1059047608,,,,128.5757936812,35.2061055870,6,20241209170335,16,,씨네아트리좀
서울특별시 종로구 북촌로5길 84,(소격동),1,0,A02,A0206,A02060500,130842,14,20060524090000,1298.6201928374162,http://tong.visitkorea.or.kr/cms/resource/50/3336150_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3336150_image3_1.jpg,Type3,126.9803593549,37.5801332551,6,20240723090430,23,,아라리오 갤러리(서울)
충청남도 천안시 동남구 만남로 43,(신부동) 신세계백화점 내,34,0,A02,A0206,A02060500,130635,14,20050629090000,84496.03371110198,http://tong.visitkorea.or.kr/cms/resource/78/1602578_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1602578_image3_1.jpg,Type3,127.1567423568,36.8202854232,6,20241202133343,12,,아라리오갤러리 천안
서울특별시 종로구 율곡로 83,,1,0,A02,A0206,A02060500,1941440,14,20140814235902,1183.2342351356397,,,,126.9884253574,37.5776336905,6,20240610101127,23,,아라리오뮤지엄 인 스페이스
강원특별자치도 정선군 북평면 명주내길 43-1,,32,0,A02,A0206,A02060100,130859,14,20060828090000,148763.73365668982,http://tong.visitkorea.or.kr/cms/resource/31/3342331_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3342331_image3_1.jpg,Type3,128.6470793086,37.4382833925,6,20241209142023,11,,아라리인형의집
강원특별자치도 강릉시 난설헌로 131,(초당동),32,0,A02,A0206,A02060500,2804197,14,20221229195740,173005.14614825937,http://tong.visitkorea.or.kr/cms/resource/34/3085834_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3085834_image3_1.jpg,Type3,128.9079034181,37.7900894600,,20240705104930,1,,아르떼뮤지엄 강릉
부산광역시 영도구 해양로247번길 29 (동삼동),,6,,A02,A0206,A02060500,3410658,14,20241108151758,332502.20629642496,,,,129.0765893753,35.0869725413,6,20241202172308,14,,아르떼뮤지엄 부산
전라남도 여수시 박람회길 1,(덕충동),38,0,A02,A0206,A02060500,2736360,14,20210825021623,319914.50103372504,http://tong.visitkorea.or.kr/cms/resource/72/3350972_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3350972_image3_1.jpg,Type3,127.7465197232,34.7522251119,6,20240820153422,13,,아르떼뮤지엄 여수
경상북도 포항시 북구 중앙로 373 (덕수동),,35,,A02,A0206,A02060600,3029891,14,20231102095348,270978.89765523013,,,,129.3643484013,36.0459922741,6,20241108162312,23,,아르코공연연습센터 포항
서울특별시 종로구 동숭길 3 아르코 미술관,,1,0,A02,A0206,A02060500,130403,14,20071106105543,2241.029955908803,http://tong.visitkorea.or.kr/cms/resource/28/2993428_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2993428_image3_1.jpg,Type3,127.0025212349,37.5797531420,6,20240610100942,23,,아르코미술관
서울특별시 종로구 대학로8길 7,(동숭동),1,0,A02,A0206,A02060600,130230,14,20060612090000,2374.019484623928,http://tong.visitkorea.or.kr/cms/resource/64/1555364_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1555364_image3_1.jpg,Type3,127.0030350347,37.5812446443,6,20241018145552,23,,아르코예술극장
서울특별시 종로구 인사동길 19-11,,1,0,A02,A0206,A02060100,130648,14,20050708090000,573.4590688340434,http://tong.visitkorea.or.kr/cms/resource/57/951357_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/951357_image3_1.jpg,Type3,126.9858590740,37.5723648120,6,20241206111416,23,,아름다운 차박물관
강원특별자치도 정선군 정선읍 애산로 51,,32,0,A02,A0206,A02060100,2783023,14,20211130002743,151741.40945194606,,,,128.6715623056,37.3764354374,6,20241206152557,11,,아리랑박물관
서울특별시 용산구 한강대로 100,(한강로2가),1,0,A02,A0206,A02060500,2773303,14,20211111185938,4546.701791414198,http://tong.visitkorea.or.kr/cms/resource/57/2780457_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2780457_image2_1.jpg,Type3,126.9686896475,37.5288445615,6,20240516162922,21,,아모레퍼시픽미술관
충청남도 당진시 순성면 남부로 753,,34,0,A02,A0206,A02060500,2704339,14,20210120011731,82841.62584507486,http://tong.visitkorea.or.kr/cms/resource/31/2704331_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2704331_image3_1.jpg,Type3,126.6798564976,36.8623694011,6,20241029171216,4,,아미미술관
충청남도 아산시 실옥로 216,(배미동),34,0,A02,A0206,A02060300,2707902,14,20210303201714,85425.60183029516,http://tong.visitkorea.or.kr/cms/resource/27/1972427_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1972427_image3_1.jpg,Type3,126.9793089430,36.7988791920,6,20241010184918,9,,아산생태곤충원
충청남도 아산시 남부로 92,(용화동),34,0,A02,A0206,A02060600,130185,14,20071106104607,88534.88770643173,http://tong.visitkorea.or.kr/cms/resource/78/3050378_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3050378_image3_1.jpg,Type3,126.9921918757,36.7709104176,6,20240607134909,9,,아산시 평생학습관
충청남도 아산시 도고면 아산만로 171,,34,0,A02,A0206,A02060600,2751979,14,20210930201821,90414.48894149691,http://tong.visitkorea.or.kr/cms/resource/74/2751974_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2751974_image2_1.jpg,Type3,126.8678589698,36.7590429320,6,20241030165532,9,,아산코미디홀
충청남도 아산시 둔포면 해위안길 127,,34,0,A02,A0206,A02060300,2769748,14,20211108214941,74667.31020289996,http://tong.visitkorea.or.kr/cms/resource/68/2770568_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2770568_image2_1.jpg,Type3,127.0290934356,36.8968743344,6,20241105183547,9,,아산퍼스트빌리지공룡월드
경기도 파주시 탄현면 헤이리마을길 59-101,,31,,A02,A0206,A02060100,3008372,14,20230906161341,35501.66262819115,http://tong.visitkorea.or.kr/cms/resource/68/3003168_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3003168_image3_1.jpg,Type3,126.6955960523,37.7916840860,6,20241108161107,27,,아스카 게임박물관
대구광역시 동구 효동로2길 24,(효목동),4,0,A02,A0206,A02060600,1756202,14,20121123001448,239158.6833907297,http://tong.visitkorea.or.kr/cms/resource/08/3348208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3348208_image3_1.jpg,Type3,128.6516463528,35.8793255226,6,20240814133728,4,,"아양아트센터(구, 동구문화체육회관)"
전라남도 여수시 박람회길 1 (덕충동),,38,,A02,A0206,A02060300,3014220,14,20230921103851,320070.5790367274,http://tong.visitkorea.or.kr/cms/resource/95/3014195_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3014195_image3_1.jpg,Type3,127.7469836066,34.7508669389,6,20240927150104,13,,아이뮤지엄 여수점
경기도 수원시 영통구 월드컵로 206,(원천동),31,0,A02,A0206,A02060100,130943,14,20070802090000,32266.18771682128,,,,127.0453285020,37.2823050852,6,20241004151821,13,,아주대학교도구박물관
전라남도 여수시 오동도로 61-11,(수정동),38,0,A02,A0202,A02020600,2037230,14,20151029230054,320603.1265119919,http://tong.visitkorea.or.kr/cms/resource/86/2939286_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/86/2939286_image3_1.bmp,Type3,127.7487335703,34.7462619289,6,20240613094405,13,,아쿠아플라넷 여수
서울특별시 영등포구 영중로 15,(영등포동4가),1,0,A02,A0206,A02060600,1030695,14,20100526001849,8958.761984340103,http://tong.visitkorea.or.kr/cms/resource/89/1031589_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1031589_image3_1.jpg,Type3,126.9037292264,37.5172586345,6,20241021145640,20,,아트리움
대전광역시 서구 둔산대로117번길 22 (만년동),3층,3,,A02,A0206,A02060600,3079882,14,20240110134547,138156.1082864506,http://tong.visitkorea.or.kr/cms/resource/74/3079874_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/74/3079874_image3_1.JPG,Type3,127.3825789352,36.3659693593,6,20240110134611,3,,아트브릿지(대전)
서울특별시 종로구 율곡로3길 87,(소격동),1,0,A02,A0206,A02060500,130072,14,20071106104059,1225.554080761747,,,,126.9818259058,37.5795166861,6,20241213092331,23,,아트선재센터
전라남도 담양군 담양읍 언골길 5-4,,38,0,A02,A0206,A02060500,2611162,14,20190716023403,248984.65969384683,,,,126.9835306396,35.3253724846,6,20240613163608,7,,아트센터 대담
경기도 파주시 탄현면 헤이리마을길 72,,31,0,A02,A0206,A02060500,2709707,14,20210312025608,35046.7279473944,http://tong.visitkorea.or.kr/cms/resource/97/3080197_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3080197_image3_1.jpg,Type3,126.6994263339,37.7889594722,6,20240502134502,27,,아트센터 화이트블럭
충청남도 공주시 고마나루길 90,(웅진동),34,0,A02,A0206,A02060500,2758880,14,20211019192727,122815.99890076462,,,,127.1075869625,36.4666363013,6,20240830132135,1,,아트센터고마
인천광역시 연수구 아트센터대로 222 아트센터 인천(콘서트홀),,2,,A02,A0206,A02060600,2932047,14,20221208111526,37012.01464923239,,,,126.6267967918,37.3940347034,6,20240619174308,8,,아트센터인천
서울특별시 종로구 효자로7길 23,,1,,A02,A0206,A02060500,2993324,14,20230711113420,1331.0808277999215,,,,126.9733489303,37.5784777664,6,20230712095133,23,,아트스페이스3
서울특별시 종로구 대학로12길 83 (동숭동),,1,,A02,A0206,A02060600,3012705,14,20230920111343,2387.033903799364,http://tong.visitkorea.or.kr/cms/resource/80/3012680_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3012680_image3_1.jpg,Type3,127.0040210825,37.5803225470,6,20241111161507,23,,아트원씨어터
서울특별시 종로구 삼청로7길 25,,1,0,A02,A0206,A02060500,130636,14,20050629090000,1704.8742789239272,http://tong.visitkorea.or.kr/cms/resource/59/3414059_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3414059_image3_1.jpg,Type3,126.9804453544,37.5838078294,6,20241113134819,23,,아트파크
인천광역시 강화군 길상면 까치골길 109,,2,,A02,A0206,A02060300,3370479,14,20240920143136,45909.964171768646,,,,126.4803747887,37.6680419146,6,20240920162145,1,,아트팩토리 참기름
서울특별시 종로구 동숭동,,1,,A02,A0206,A02060600,3013178,14,20230920141741,2468.0301776070332,,,,127.0031099912,37.5825444946,6,20241108163208,23,,아트포레스트
인천광역시 연수구 청량로101번길 33,,2,,A02,A0206,A02060300,2833492,14,20220808102106,33623.00385323853,http://tong.visitkorea.or.kr/cms/resource/81/2833481_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/2833481_image3_1.JPG,Type3,126.6542631040,37.4167547711,6,20240617134424,8,,아트플러그 연수
서울특별시 동작구 여의대방로54길 18,(대방동),1,0,A02,A0206,A02060600,130839,14,20060524090000,7952.575562333305,http://tong.visitkorea.or.kr/cms/resource/52/1895052_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1895052_image3_1.jpg,Type3,126.9272216893,37.5115958229,6,20241206153010,12,,아트홀 봄
경기도 과천시 추사로 133,(주암동),31,0,A02,A0206,A02060100,2615462,14,20190816225235,13033.95615929808,,,,127.0300027435,37.4576344844,6,20230531144953,3,,아해박물관
충청남도 서산시 지곡면 안견관길 15-17,,34,0,A02,A0206,A02060200,130109,14,20071106104233,91898.16187648427,http://tong.visitkorea.or.kr/cms/resource/01/2537401_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/01/2537401_image2_1.JPG,Type3,126.4385283078,36.8640261369,6,20241206153251,7,,안견기념관
충청북도 제천시 봉양읍 용두대로36길 (21),,33,,A02,A0206,A02061000,2805916,14,20220203103123,114204.82663326655,,,,128.1596203107,37.1580564691,6,20240521100048,7,,안녕 책
경상북도 안동시 석주로 245,(상아동),35,0,A02,A0206,A02060300,130672,14,20090929225349,192507.91015054777,,,,128.7612833706,36.5804395483,6,20240617132018,11,,안동공예문화전시관
