addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,dist,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
전라남도 담양군 담양읍 죽녹원로 119,(담양읍),38,,A02,A0207,A02070100,506480,15,20080307180542,249024.7251758297,http://tong.visitkorea.or.kr/cms/resource/54/1993554_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/1993554_image2_1.JPG,Type3,126.9863665087,35.3250142404,6,20240502154640,7,061-380-3152,담양대나무축제
충청남도 당진시 합덕읍 합덕리,395,34,,A02,A0207,A02070200,3335479,15,20240719161011,88037.62862945405,http://tong.visitkorea.or.kr/cms/resource/29/3335329_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3335329_image3_1.jpg,Type3,126.7890235700,36.7904879289,6,20240719161617,4,010-8377-6519,당진 문화유산 야행
충청남도 당진시 고대면 고대로 33,,34,,A02,A0207,A02070200,2758030,15,20211018193511,79222.8898551603,http://tong.visitkorea.or.kr/cms/resource/35/3362235_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/3362235_image3_1.jpg,Type3,126.5992038092,36.9238109032,6,20240909154737,4,041-353-8817,당진해나루황토고구마홍보판촉행사
강원특별자치도 평창군 대관령로 135-9,(대관령면),32,,A02,A0207,A02070200,391883,15,20080111004201,154180.92409952296,http://tong.visitkorea.or.kr/cms/resource/49/3057649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3057649_image3_1.jpg,Type3,128.7110497723,37.6726020057,6,20231204163536,15,033-335-3995,대관령눈꽃축제
대구광역시 중구 경상감영길 99 (포정동),경상감영공원 일원,4,,A02,A0207,A02070200,2396313,15,20160804023122,236605.6006737801,http://tong.visitkorea.or.kr/cms/resource/68/3344168_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3344168_image3_1.jpg,Type3,128.5929267304,35.8719391638,6,20240808100912,8,053-661-2191,대구 문화유산 야행
대구광역시 수성구 무학로 112,,4,,A02,A0207,A02070200,2551152,15,20180618224705,241856.54294277125,http://tong.visitkorea.or.kr/cms/resource/17/3302317_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3302317_image3_1.jpg,Type3,128.6205949230,35.8293778245,6,20240524132438,7,02-565-0501,대구 수제맥주 페스티벌
대구광역시 수성구 두산동,,4,,A02,A0207,A02070200,2826992,15,20220707172915,241735.38967616356,http://tong.visitkorea.or.kr/cms/resource/05/3116205_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3116205_image3_1.jpg,Type3,128.6184145579,35.8294277788,6,20240508170649,7,053-763-1908,대구데이 페스티벌
대구광역시 북구 고성로 191 (고성동3가),,4,,A02,A0207,A02070200,2828537,15,20220721175836,235524.36654498806,http://tong.visitkorea.or.kr/cms/resource/57/3109257_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3109257_image3_1.jpg,Type3,128.5867964789,35.8804436428,6,20240531091014,5,010-2892-3792,대구떡볶이페스티벌
대구광역시 북구 호암로 51 (침산동),,4,,A02,A0207,A02070200,2877219,15,20221027133043,235862.98160603602,http://tong.visitkorea.or.kr/cms/resource/76/3356976_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3356976_image3_1.jpg,Type3,128.5962094852,35.8823658216,6,20240830135845,5,010-2892-3792,대구메이커페스타
대구광역시 남구 고산4길 71 (봉덕동),,4,,A02,A0207,A02070200,2375382,15,20160329194338,240519.5571773249,http://tong.visitkorea.or.kr/cms/resource/09/3115009_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/09/3115009_image3_1.png,Type3,128.6004605022,35.8323326744,6,20240529091449,1,053-664-3262,대구앞산축제
대구광역시 중구 남성로 51-1,(동성로3가),4,,A02,A0207,A02070100,506516,15,20080307182407,236985.12619476017,http://tong.visitkorea.or.kr/cms/resource/99/3304599_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/3304599_image3_1.jpg,Type3,128.5923963501,35.8673230099,6,20240603132812,8,053-254-1658,대구약령시한방문화축제
대구광역시 달서구 공원순환로 36,,4,,A02,A0207,A02070100,1801011,15,20130326194130,236658.82355598037,http://tong.visitkorea.or.kr/cms/resource/57/3301757_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3301757_image3_1.jpg,Type3,128.5587997668,35.8508964729,6,20240627145221,2,053-248-9998,대구치맥페스티벌
대전광역시 대덕구 대청로 607 (미호동),,3,,A02,A0207,A02070200,2952467,15,20230317103813,129154.1248447403,,,,127.4735845215,36.4736725397,6,20240315105301,1,042-608-6733,대덕물빛축제
대전광역시 대덕구 동춘당로 80 (송촌동),,3,,A02,A0207,A02070200,3363436,15,20240910112530,139709.57355082218,http://tong.visitkorea.or.kr/cms/resource/32/3363432_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3363432_image3_1.jpg,Type3,127.4412987135,36.3648816382,6,20241011102431,1,042-936-2400,대덕힐링뮤직콘서트
경상남도 합천군 가야면 가야산로 1160,대장경테마파크,36,,A02,A0207,A02070200,3019716,15,20231013134705,224743.65725643112,http://tong.visitkorea.or.kr/cms/resource/59/3387759_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3387759_image3_1.jpg,Type3,128.1365143052,35.7673871185,6,20241023150529,21,055-930-4697,대장경기록문화축제
대전광역시 중구 중앙로 148,대전 중구 중앙로 일원(대전역~옛 충남도청),3,,A02,A0207,A02070200,2990597,15,20230615113632,143209.564741139,http://tong.visitkorea.or.kr/cms/resource/17/3300617_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3300617_image3_1.jpg,Type3,127.4263982574,36.3284549844,6,20240612103455,5,042-120,대전 0시 축제
대전광역시 동구 철갑2길 2 (소제동),소제동 동광장로 및 대동천 일원,3,,A02,A0207,A02070200,3113001,15,20240401152825,142783.51247296535,http://tong.visitkorea.or.kr/cms/resource/28/3112228_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3112228_image3_1.jpg,Type3,127.4374054282,36.3350238727,6,20241016140035,2,042-251-6675,대전 동구동락 축제
대전광역시 동구 소제동,299-724,3,,A02,A0207,A02070200,2770434,15,20211109183202,142661.12155720728,http://tong.visitkorea.or.kr/cms/resource/62/3372962_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/62/3372962_image3_1.JPG,Type3,127.4366082515,36.3359848606,6,20240925090522,2,042-250-1272,대전 빵 축제
대전광역시 서구 둔산서로 100 서구청,,3,,A02,A0207,A02070200,2488086,15,20170330020823,139368.2573449793,http://tong.visitkorea.or.kr/cms/resource/00/3330200_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/00/3330200_image3_1.JPG,Type3,127.3844262880,36.3550623065,6,20241002160122,3,042-288-2742,대전 서구 아트페스티벌
대전광역시 유성구 구성동,,3,,A02,A0208,A02081100,3352431,15,20240822174141,136994.23915949874,,,,127.3608168228,36.3722460324,6,20240924155604,4,042-479-4186,대전 특수영상영화제
대전광역시 중구 중앙로 101,"옛 충남도청사 야외광장 및 본관, 스카이로드,  대전프랑스문화원, 계룡문고",3,,A02,A0207,A02070200,2618730,15,20190916231853,143257.94139159305,http://tong.visitkorea.or.kr/cms/resource/17/3349617_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3349617_image3_1.jpg,Type3,127.4209793431,36.3267634148,6,20240923143020,5,042-257-1231,대전ART마임페스티벌
대전광역시 유성구 엑스포로 107 (도룡동),,3,,A02,A0207,A02070200,141918,15,20070528090000,137398.4070043792,http://tong.visitkorea.or.kr/cms/resource/73/2857073_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2857073_image3_1.jpg,Type3,127.3916945410,36.3750212633,6,20240927173203,4,042-250-1273,대전사이언스페스티벌
대전광역시 유성구 신성동 7-13 대전시민천문대,,3,,A02,A0207,A02070200,3114341,15,20240419172015,135824.96895967965,http://tong.visitkorea.or.kr/cms/resource/38/3114338_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3114338_image3_1.jpg,Type3,127.3536783175,36.3816670501,6,20240419172327,4,042-863-8762~3,대전시민천문대 별축제
대전광역시 서구 둔산대로 169 (만년동),대전 엑스포 시민광장,3,,A02,A0207,A02070200,2739974,15,20210903195929,138285.61675418584,http://tong.visitkorea.or.kr/cms/resource/06/3343806_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/3343806_image3_1.JPG,Type3,127.3879840082,36.3659250159,6,20240808132052,3,042-222-3007,대전청년주간
대전광역시 유성구 유성대로 26-37 (원내동),롯데마트 서대전점,3,,A02,A0207,A02070200,2867330,15,20221014132843,144008.28200853043,http://tong.visitkorea.or.kr/cms/resource/09/3112409_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3112409_image3_1.jpg,Type3,127.3248386471,36.3005619285,6,20241111174410,2,1899-9501,대전한우숯불구이축제
대전광역시 중구 뿌리공원로 47 효문화마을관리원,,3,,A02,A0207,A02070100,981658,15,20130831000025,146858.15064776203,http://tong.visitkorea.or.kr/cms/resource/62/3380362_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3380362_image3_1.jpg,Type3,127.3845115010,36.2853841653,6,20241010180459,5,042-606-6290,대전효문화뿌리축제
충청남도 보령시 고잠2길 55 (신흑동),보령머드테마파크,34,,A02,A0207,A02070200,3067459,15,20231213114124,145223.93763775736,http://tong.visitkorea.or.kr/cms/resource/14/3436914_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3436914_image3_1.jpg,Type3,126.5134277011,36.3150378323,6,20241218150238,5,041-930-0891,대천겨울바다사랑축제
대전광역시 동구 신상동,282,3,,A02,A0207,A02070200,2591747,15,20190313182540,142356.14063746447,http://tong.visitkorea.or.kr/cms/resource/13/3111413_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3111413_image3_1.jpg,Type3,127.4979550424,36.3544921697,6,20240523164234,2,042-251-6683,대청호 벚꽃축제
대전광역시 대덕구 대청로 607 (미호동),,3,,A02,A0207,A02070200,2758373,15,20211019003751,129154.1248447403,http://tong.visitkorea.or.kr/cms/resource/46/3110346_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3110346_image3_1.jpg,Type3,127.4735845215,36.4736725397,6,20240320145144,1,042-608-6733,대청호대덕뮤직페스티벌
대전광역시 서구 둔산대로 169 (만년동),,3,,A02,A0207,A02070200,2952027,15,20230310152156,138285.61675418584,http://tong.visitkorea.or.kr/cms/resource/23/2952023_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2952023_image3_1.jpg,Type3,127.3879840082,36.3659250159,6,20240402174602,3,02-478-4550,대한민국 과학축제
부산광역시 수영구 광안해변로 219 (광안동),,6,,A02,A0207,A02070200,2019366,15,20150720223140,328525.2592048463,http://tong.visitkorea.or.kr/cms/resource/21/2553821_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2553821_image2_1.jpg,Type3,129.1185477876,35.1538130576,6,20240730163811,12,051-760-1130,대한민국 국제해양레저위크
전라남도 함평군 함평읍 곤재로 27,,38,,A02,A0207,A02070200,638576,15,20081016223037,281863.4468325482,http://tong.visitkorea.or.kr/cms/resource/86/3363586_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/86/3363586_image3_1.JPG,Type3,126.5199617294,35.0562284540,6,20240910140847,22,061-320-2239,대한민국 국향대전
서울특별시 중구 퇴계로34길 28 (필동2가),남산골한옥마을,1,,A02,A0207,A02070200,3380198,15,20241004172837,1417.6795143198165,http://tong.visitkorea.or.kr/cms/resource/16/3404016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3404016_image3_1.jpg,Type3,126.9932865315,37.5597775194,6,20241104120941,24,02-6404-0166,대한민국 김장김치축제
경상북도 포항시 북구 두호동,1003-4,35,,A02,A0207,A02070200,2550194,15,20180608020827,271060.08009596687,http://tong.visitkorea.or.kr/cms/resource/10/3115210_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3115210_image3_1.jpg,Type3,129.3816464101,36.0623352002,6,20240923144225,23,"054-270-4611~3, 4619",대한민국 독서대전 포항
강원특별자치도 춘천시 스포츠타운길 136 (송암동),,32,,A02,A0208,A02081300,2821859,15,20220526165524,70607.84677823819,http://tong.visitkorea.or.kr/cms/resource/21/3362421_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/21/3362421_image3_1.png,Type3,127.6898506167,37.8563696590,6,20240909152154,13,033-244-7758,대한민국 상생 K-POP 콘서트 with 춘천 2024세계태권도주니어선수권대회
서울특별시 서초구 강남대로 27 AT센터,,1,,A02,A0207,A02070200,2769990,15,20211108234401,12391.154657901872,http://tong.visitkorea.or.kr/cms/resource/63/3339363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3339363_image3_1.jpg,Type3,127.0407514903,37.4673918780,6,20240729162114,15,02-6952-9497~8,대한민국 우리술 대축제
서울특별시 종로구 청와대로 1 (세종로),,1,,A02,A0207,A02070200,607348,15,20080811223450,1827.8363497389637,http://tong.visitkorea.or.kr/cms/resource/75/2989475_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2989475_image3_1.jpg,Type3,126.9746792089,37.5839799278,6,20240503143700,23,02-580-3283,대한민국 전통연희축제
서울특별시 용산구 양녕로 445 (이촌동),"노들갤러리 1관, 2관",1,,A02,A0207,A02070200,2657111,15,20200522235425,6010.938405708566,http://tong.visitkorea.or.kr/cms/resource/18/3332218_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3332218_image3_1.jpg,Type3,126.9580520415,37.5177178854,6,20241031154444,21,02-6953-5385,대한민국 청년미술축제: 아트그라운드 서울
서울특별시 마포구 한강난지로 162 (상암동),난지 한강공원,1,,A02,A0207,A02070200,2412052,15,20160908003000,8596.29795448345,http://tong.visitkorea.or.kr/cms/resource/48/3116248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3116248_image2_1.jpg,Type3,126.8851546298,37.5630252055,6,20240919095551,13,02-780-3939,대한민국 청년의 날
경상북도 구미시 산동읍 첨단기업1로 49,구미코 2층 전시장,35,,A02,A0207,A02070200,3302702,15,20240522113954,204805.31382516626,http://tong.visitkorea.or.kr/cms/resource/76/3329476_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3329476_image3_1.jpg,Type3,128.4422575010,36.1416419026,6,20240625172633,4,070-4466-4713,대한민국 펫캉스
경기도 고양시 일산서구 킨텍스로 217-59 (대화동),,31,,A02,A0208,A02081100,3343831,15,20240806163248,23825.379421260688,http://tong.visitkorea.or.kr/cms/resource/25/3343825_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3343825_image3_1.jpg,Type3,126.7420787151,37.6647497067,6,20241008132614,2,1666-4598,대한민국AI국제영화제(KAIFF)
충청북도 영동군 영동읍 계산리,867-1,33,,A02,A0207,A02070200,1118680,15,20101028222737,170010.64172454728,http://tong.visitkorea.or.kr/cms/resource/51/3106451_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3106451_image3_1.jpg,Type3,127.7745741704,36.1747232022,6,20240422100100,4,043-745-8919,대한민국와인축제
서울특별시 중구 장충단로 59 (장충동2가),,1,,A02,A0208,A02081300,3380134,15,20241004154648,2470.912012000328,http://tong.visitkorea.or.kr/cms/resource/31/3380131_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/31/3380131_image3_1.png,Type3,127.0000222551,37.5518007890,6,20241004164818,24,02-708-2230,대한민국은 공연중
강원특별자치도 춘천시 시청길 11 (옥천동),,32,,A02,A0207,A02070200,3399285,15,20241028150115,74987.31899651354,http://tong.visitkorea.or.kr/cms/resource/84/3399284_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3399284_image3_1.jpg,Type3,127.7293935081,37.8810508584,6,20241101163447,13,010-9776-2721,대한민국이 한우먹는날
서울특별시 중구 세종대로 110 서울특별시청,,1,,A02,A0207,A02070200,630793,15,20081001231133,424.6251344330719,http://tong.visitkorea.or.kr/cms/resource/78/3429878_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3429878_image3_1.jpg,Type3,126.9777210995,37.5662570431,6,20241129144107,24,02-795-8000(내선2번),대한민국청소년미디어대전
서울특별시 노원구 노해로 503-2 (상계동),,1,,A02,A0207,A02070200,2554931,15,20180724005426,12091.1134637986,http://tong.visitkorea.or.kr/cms/resource/03/3370003_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/3370003_image3_1.JPG,Type3,127.0638496078,37.6552371362,6,20240919193134,9,02-2289-3464,댄싱노원 거리페스티벌
서울특별시 강남구 남부순환로 3104 (대치동),,1,,A02,A0208,A02080600,3301089,15,20240513161029,11286.438390382178,http://tong.visitkorea.or.kr/cms/resource/74/3301074_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/74/3301074_image3_1.png,Type3,127.0707673919,37.4960890861,6,20240617134902,1,02-6951-5561,더 라이프 스타일 박람회
경기도 양주시 덕정길 28 (덕정동),,31,,A02,A0207,A02070200,3387830,15,20241015145822,31444.968925146954,http://tong.visitkorea.or.kr/cms/resource/87/3387787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3387787_image3_1.jpg,Type3,127.0637941990,37.8440123780,6,20241016165359,18,031-8082-4550,덕정 별빛마을축제
서울특별시 강남구 도곡동,양재천로 195,1,,A02,A0207,A02070200,3018924,15,20231010145940,11169.653683395692,http://tong.visitkorea.or.kr/cms/resource/53/3400553_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/53/3400553_image3_1.png,Type3,127.0471199253,37.4826096707,6,20241104172021,1,02-3423-7552,도곡 메타세콰이아 로드 페스타
울산광역시 동구 서부동,100-12,7,,A02,A0207,A02070200,3348064,15,20240814105808,314695.73071242275,http://tong.visitkorea.or.kr/cms/resource/28/3348028_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3348028_image3_1.jpg,Type3,129.4316991581,35.5222025976,6,20240814105921,3,052-264-3805,도깨비난장
서울특별시 도봉구 방학로 76 (방학동),인근 방학사계광장,1,,A02,A0207,A02070200,2725188,15,20210712191001,11869.230193222627,http://tong.visitkorea.or.kr/cms/resource/19/3330719_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/19/3330719_image3_1.JPG,Type3,127.0438567631,37.6630747526,6,20240702160453,10,02-905-4026,도봉옛길 문화제
서울특별시 도봉구 해등로32가길 16 (방학동),,1,,A02,A0207,A02070200,2601242,15,20190509222339,10819.253361895644,http://tong.visitkorea.or.kr/cms/resource/17/3414917_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3414917_image3_1.jpg,Type3,127.0222810312,37.6603441259,6,20241113172315,10,02-905-4026,도봉한글잔치
경상북도 안동시 도산서원길 154 도산서원,,35,,A02,A0207,A02070200,3000328,15,20230825090632,189764.5268168196,http://tong.visitkorea.or.kr/cms/resource/16/3372016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3372016_image3_1.jpg,Type3,128.8403803732,36.7279408670,6,20240924103054,11,054-859-0825,도산별과대전
서울특별시 서초구 반포대로 201 (반포동),,1,,A02,A0207,A02070200,3093268,15,20240201140445,8118.48522470151,http://tong.visitkorea.or.kr/cms/resource/27/3098527_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3098527_image3_1.jpg,Type3,127.0045483736,37.4976821568,6,20240214144132,15,02-312-1581,도서관의 날・도서관 주간
서울특별시 성북구 성북동1가,(성북동 118-2),1,,A02,A0207,A02070200,3373601,15,20240925134725,3036.2353151223692,http://tong.visitkorea.or.kr/cms/resource/95/3373595_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3373595_image3_1.jpg,Type3,126.9977990797,37.5925626790,6,20240925174442,17,070-7555-4216,도시라이프스타일 플리마켓 축제
대전광역시 유성구 대덕대로 480 (도룡동),,3,,A02,A0207,A02070200,2991731,15,20230626132531,137028.21784188732,http://tong.visitkorea.or.kr/cms/resource/37/3112137_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3112137_image3_1.jpg,Type3,127.3802705364,36.3759931713,6,20240329151042,4,1577-2265,도시캠핑대전
부산광역시 중구 광복중앙로 13 (신창동1가),,6,,A02,A0207,A02070200,3115722,15,20240430095859,328993.56834942475,http://tong.visitkorea.or.kr/cms/resource/17/3115717_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3115717_image3_1.jpg,Type3,129.0310040798,35.1005479603,6,20240430095934,15,051-711-2980,도파밍덕후: 유쾌한 구원자
경상남도 남해군 삼동면 독일로 89-7,,36,,A02,A0207,A02070200,1726052,15,20120927041629,321331.1519836593,http://tong.visitkorea.or.kr/cms/resource/24/3300624_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/3300624_image3_1.jpg,Type3,128.0383624398,34.8000859569,6,20240806111634,5,055-860-8604,독일마을 맥주축제
강원특별자치도 영월군 영월읍 하송리,61-19 영월동강둔치일원,32,,A02,A0207,A02070200,581063,15,20080630233702,139144.61335986527,http://tong.visitkorea.or.kr/cms/resource/13/3334613_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3334613_image3_1.jpg,Type3,128.4694252109,37.1792348549,6,20240718153240,8,033-375-6353,동강뗏목축제
서울특별시 동대문구 장안동,24-1 중랑천 제1체육공원,1,,A02,A0207,A02070200,3351268,15,20240821094840,8335.727632115342,http://tong.visitkorea.or.kr/cms/resource/62/3351262_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3351262_image3_1.jpg,Type3,127.0753483058,37.5666448642,6,20240828142022,11,070-4705-1338,동대문구 맥주축제
서울특별시 동대문구 장안동,24-1 외,1,,A02,A0207,A02070200,1592837,15,20120405005228,8335.90900467516,http://tong.visitkorea.or.kr/cms/resource/34/2540734_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2540734_image2_1.jpg,Type3,127.0753566318,37.5668642825,6,20240320104819,11,02-2127-4711,동대문구 봄꽃축제
서울특별시 동대문구 천호대로 405 (장안동),장한평역~장안동사거리 (1.2km),1,,A02,A0207,A02070200,3380650,15,20241007144952,7376.287761685555,http://tong.visitkorea.or.kr/cms/resource/11/3380611_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3380611_image3_1.jpg,Type3,127.0641966734,37.5620646394,6,20241010111235,11,02-3295-5566,동대문페스티벌 이동무대
경기도 동두천시 상봉암동,8-2,31,,A02,A0207,A02070200,1328605,15,20110712001624,42562.32941648236,http://tong.visitkorea.or.kr/cms/resource/92/3334592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3334592_image3_1.jpg,Type3,127.0658299571,37.9459421935,6,20240724165044,10,031-863-0351,동두천 락 페스티벌
경기도 동두천시 평화로 2285 (지행동),,31,,A02,A0207,A02070200,3304765,15,20240604093250,36502.289889187596,http://tong.visitkorea.or.kr/cms/resource/64/3304764_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3304764_image3_1.jpg,Type3,127.0556796698,37.8919316436,6,20240604094024,10,031-863-0351,동두천 종합예술제
부산광역시 동래구 문화로 80,(명륜동),6,,A02,A0207,A02070100,229048,15,20071002090000,321786.7711777503,http://tong.visitkorea.or.kr/cms/resource/43/3366443_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3366443_image3_1.jpg,Type3,129.0901347694,35.2121421097,6,20240912101058,6,051-550-4092,동래읍성역사축제
충청남도 서천군 금강로 1210,,34,,A02,A0208,A02080500,2950881,15,20230228160055,172668.92338827622,http://tong.visitkorea.or.kr/cms/resource/63/2950863_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/63/2950863_image3_1.jpeg,Type3,126.7194583721,36.0271354218,6,20241125162231,8,041-950-5953,동물의 몸속에 기계가 있어요
경상남도 김해시 김해대로 2060 (내동),,36,,A02,A0207,A02070200,2978174,15,20230420102324,307826.60925918317,http://tong.visitkorea.or.kr/cms/resource/68/3386968_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3386968_image3_1.jpg,Type3,128.8695309053,35.2437289459,6,20241015165823,4,051-781-2437,동아시아문화도시 김해
인천광역시 동구 화도진로 53 (송현동),동인천 아트큐브,2,,A02,A0207,A02070200,2560781,15,20180919022546,32719.32296663375,http://tong.visitkorea.or.kr/cms/resource/40/3013740_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3013740_image3_1.jpg,Type3,126.6319301493,37.4765252097,6,20241015152412,5,032-899-7427,동인천 낭만축제&낭만놀이터
서울특별시 동작구 노들로 688 (노량진동),노량진축구장,1,,A02,A0207,A02070200,3370427,15,20240920140757,6947.549794033295,http://tong.visitkorea.or.kr/cms/resource/25/3374025_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3374025_image3_1.jpg,Type3,126.9401731800,37.5154094998,6,20240925164001,12,070-7204-3250,동작댄싱데이 페스티벌
경기도 수원시 권선구 수인로 154 (서둔동),,31,,A02,A0208,A02081300,3450168,15,20241218164456,32609.774190487784,http://tong.visitkorea.or.kr/cms/resource/50/3450150_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/50/3450150_image3_1.png,Type3,126.9826871782,37.2746965149,6,20241218165132,13,031-324-9114,동지팥지
대전광역시 대덕구 동춘당로 80 (송촌동),,3,,A02,A0207,A02070200,1079577,15,20100824231511,139709.57355082218,http://tong.visitkorea.or.kr/cms/resource/82/3111282_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3111282_image3_1.jpg,Type3,127.4412987135,36.3648816382,6,20240322150454,1,042-627-7517,동춘당 문화제
전북특별자치도 남원시 운봉읍 비전길 7,(비전마을 정자 앞),37,,A02,A0207,A02070200,2492537,15,20170515232933,239940.5209179949,http://tong.visitkorea.or.kr/cms/resource/83/3353783_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3353783_image3_1.jpg,Type3,127.5626732415,35.4575397577,6,20240826152900,4,010-2814-1055,동편제국악축제
전북특별자치도 정읍시 동학로 742 동학농민혁명기념관,,37,,A02,A0208,A02081300,2818501,15,20220503163516,215387.5347695709,http://tong.visitkorea.or.kr/cms/resource/60/3114760_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/3114760_image3_1.jpg,Type3,126.8300531282,35.6318490114,6,20240424113857,13,063-530-9400,동학농민혁명 기념식
전북특별자치도 정읍시 덕천면 동학로 742,,37,,A02,A0207,A02070200,1266490,15,20110428225912,215387.5347695709,http://tong.visitkorea.or.kr/cms/resource/47/3302947_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/47/3302947_image3_1.png,Type3,126.8300531282,35.6318490114,6,20240522164049,13,063-538-1894,동학농민혁명기념제
강원특별자치도 동해시 덕골길 10 (천곡동),,32,,A02,A0207,A02070200,734219,15,20090514201123,188668.92598311862,http://tong.visitkorea.or.kr/cms/resource/86/3391386_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/86/3391386_image3_1.JPG,Type3,129.1028194007,37.5149722608,6,20241023150821,3,033-532-1945,동해 무릉제
강원특별자치도 동해시 추암동,,32,,A02,A0207,A02070200,3113165,15,20240405102409,193200.14905576545,http://tong.visitkorea.or.kr/cms/resource/43/3116243_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/3116243_image3_1.JPG,Type3,129.1516135241,37.4736529755,6,20240503152749,3,033-532-1945,동해항 크랩킹 페스타
